3 4 0 0.15     2.54 4.86      9.02017e-05 4.76705 0 0 0.0977581 0.00651598 34244      2 1.28746e-05  2 4.74634  0 0  0 0  1 0.0625947  2 0.00341177  2 34130       1 0.000128984  1 4.80218  0 0  0 0  2 0.118555  0 0.012624  0 34317 
4 4 0 0.15     2.19 3.93      1.14441e-05 3.80493 0 0 0.119519 0.00632864 25686.2      1 1.09673e-05  0 3.7826  0 0  0 0  2 0.0769458  3 0.00377941  0 25606       0 1.19209e-05  2 3.84751  0 0  0 0  0 0.141828  0 0.0134177  3 25741 
1 4 0 0     0.69 10.64      5.24521e-06 10.6341 0 0 0 0 83003      0 5.24521e-06  0 10.6341  0 0  0 0  0 0  0 0  0 83003       0 5.24521e-06  0 10.6341  0 0  0 0  0 0  0 0  0 83003 
2 4 0 0.15     2.68 5.46      3.19481e-05 5.3523 0 0 0.103546 0.00456572 41513      1 5.96046e-06  0 5.2897  0 0  0 0  1 0.0409799  1 0.00243354  0 41421       0 5.79357e-05  1 5.4149  0 0  0 0  0 0.166112  0 0.00669789  1 41605 
3 4 0 0.15     2.14 3.91      4.2359e-05 3.74795 0 0 0.162082 0.00528701 27679.3      1 7.86781e-06  1 3.67463  0 0  0 0  0 0.102277  1 0.00304937  1 27381       2 6.00815e-05  0 3.80773  0 0  0 0  1 0.235414  0 0.00932288  0 28227 
4 4 0 0.15     1.89 3.04      1.49012e-05 2.94155 0 0 0.102835 0.00620496 20763      2 9.77516e-06  0 2.91555  0 0  0 0  3 0.067121  1 0.00412607  0 20720       0 2.69413e-05  3 2.97728  0 0  0 0  0 0.128804  0 0.0119944  1 20811 
1 4 0 0     1.06 17.43      5.72205e-06 17.4202 0 0 0 0 132293      0 5.72205e-06  0 17.4202  0 0  0 0  0 0  0 0  0 132293       0 5.72205e-06  0 17.4202  0 0  0 0  0 0  0 0  0 132293 
2 4 0 0.15     4.23 9.14      1.12057e-05 8.95169 0 0 0.187261 0.00606036 66161.5      0 8.34465e-06  0 8.86657  0 0  0 0  1 0.102152  1 0.0025146  1 66119       1 1.40667e-05  1 9.03681  0 0  0 0  0 0.272371  0 0.00960612  0 66204 
3 4 0 0.15     3.24 6.46      5.49952e-05 6.35564 0 0 0.10763 0.00616328 44109.7      0 1.88351e-05  2 6.31183  0 0  0 0  0 0.0781643  2 0.00310636  0 44103       1 7.72476e-05  0 6.38513  0 0  0 0  2 0.151434  0 0.0122247  1 44122 
4 4 0 0.15     2.81 5.45      1.60336e-05 5.29167 0 0 0.161903 0.00687283 33085.8      1 1.40667e-05  1 5.24802  0 0  0 0  3 0.0951569  1 0.00328803  0 32977       2 1.90735e-05  3 5.35842  0 0  0 0  1 0.205558  0 0.0166793  1 33184 
1 4 0 0     1.32 22.91      5.00679e-06 22.905 0 0 0 0 166001      0 5.00679e-06  0 22.905  0 0  0 0  0 0  0 0  0 166001       0 5.00679e-06  0 22.905  0 0  0 0  0 0  0 0  0 166001 
2 4 0 0.15     5.14 12.17      2.46763e-05 12.0466 0 0 0.123432 0.00589526 83013      1 9.29832e-06  0 12.0433  0 0  0 0  1 0.120173  1 0.0027895  1 82988       0 4.00543e-05  1 12.0499  0 0  0 0  0 0.126691  0 0.00900102  0 83038 
3 4 0 0.15     4.07 9.3      4.68095e-05 9.08766 0 0 0.207449 0.00587916 55345.3      2 1.4782e-05  0 8.99307  0 0  0 0  1 0.103419  1 0.00268626  1 55220       0 7.1764e-05  1 9.19169  0 0  0 0  0 0.302007  0 0.011656  0 55439 
4 4 0 0.15     3.53 7.93      1.93715e-05 7.67096 0 0 0.253138 0.00626129 41512.8      0 1.09673e-05  2 7.56951  0 0  0 0  3 0.111117  1 0.00286222  2 41406       2 3.12328e-05  3 7.81299  0 0  0 0  2 0.354585  0 0.0154984  3 41653 
1 1 0 0     0.0999999 0      0 5.6982e-05 0 0 0 0 0      0 0  0 5.6982e-05  0 0  0 0  0 0  0 0  0 0       0 0  0 5.6982e-05  0 0  0 0  0 0  0 0  0 0 
2 1 0 0     0.11 0      4.41074e-06 6.2108e-05 0 0 0 0 0      1 1.90735e-06  0 5.60284e-05  0 0  0 0  0 0  0 0  0 0       0 6.91414e-06  1 6.81877e-05  0 0  0 0  0 0  0 0  0 0 
4 1 0 0     0.16 0      4.47035e-06 6.29425e-05 0 0 0 0 0      0 9.53674e-07  0 6.10352e-05  0 0  0 0  0 0  0 0  0 0       3 5.96046e-06  3 6.38962e-05  0 0  0 0  0 0  0 0  0 0 
1 2 0 0     0.0899999 0      9.53674e-07 5.31673e-05 0 0 0 0 0      0 9.53674e-07  0 5.31673e-05  0 0  0 0  0 0  0 0  0 0       0 9.53674e-07  0 5.31673e-05  0 0  0 0  0 0  0 0  0 0 
2 2 0 0     0.11 0      2.5034e-06 5.44786e-05 0 0 0 0 0      1 1.90735e-06  1 5.31673e-05  0 0  0 0  0 0  0 0  0 0       0 3.09944e-06  0 5.57899e-05  0 0  0 0  0 0  0 0  0 0 
4 2 0 0     0.18 0      1.0252e-05 6.65188e-05 0 0 0 0 0      0 1.90735e-06  0 6.10352e-05  0 0  0 0  0 0  0 0  0 0       3 1.5974e-05  1 7.29561e-05  0 0  0 0  0 0  0 0  0 0 
1 3 0 0     0.0999999 0      9.53674e-07 5.50747e-05 0 0 0 0 0      0 9.53674e-07  0 5.50747e-05  0 0  0 0  0 0  0 0  0 0       0 9.53674e-07  0 5.50747e-05  0 0  0 0  0 0  0 0  0 0 
2 3 0 0     0.11 0      4.41074e-06 7.4029e-05 0 0 0 0 0      1 2.86102e-06  0 6.79493e-05  0 0  0 0  0 0  0 0  0 0       0 5.96046e-06  1 8.01086e-05  0 0  0 0  0 0  0 0  0 0 
4 3 0 0     0.15 0      4.88758e-06 6.41942e-05 0 0 0 0 0      0 1.19209e-06  0 6.19888e-05  0 0  0 0  0 0  0 0  0 0       3 7.15256e-06  1 6.60419e-05  0 0  0 0  0 0  0 0  0 0 
1 4 0 0     0.5 10.63      1.90735e-06 10.6247 0 0 0 0 65135      0 1.90735e-06  0 10.6247  0 0  0 0  0 0  0 0  0 65135       0 1.90735e-06  0 10.6247  0 0  0 0  0 0  0 0  0 65135 
1 4 0 0.01875     1.16 3.89      1.19209e-06 3.88279 0 0 0.00970125 0.00937819 23423      0 1.19209e-06  0 3.88279  0 0  0 0  0 0.00970125  0 0.00937819  0 23423       0 1.19209e-06  0 3.88279  0 0  0 0  0 0.00970125  0 0.00937819  0 23423 
1 4 0 0.01875     1.17 3.98      2.86102e-06 3.97444 0 0 0.00989413 0.00959301 23423      0 2.86102e-06  0 3.97444  0 0  0 0  0 0.00989413  0 0.00959301  0 23423       0 2.86102e-06  0 3.97444  0 0  0 0  0 0.00989413  0 0.00959301  0 23423 
2 4 0 0.01875     0.79 2.14      5.60284e-06 2.09353 0 0 0.0464392 0.00917649 11755.5      1 4.05312e-06  1 2.09196  0 0  0 0  0 0.0448575  1 0.000140667  0 11726       0 7.15256e-06  0 2.09511  0 0  0 0  1 0.0480208  0 0.0182123  1 11785 
2 4 0 0.01875     0.83 21.69      7.06911e-05 21.2127 0 0 0.472219 0.0924644 11755.5      1 2.43187e-05  0 21.0705  0 0  0 0  1 0.330092  1 0.0014894  0 11726       0 0.000117064  1 21.3549  0 0  0 0  0 0.614347  0 0.183439  1 11785 
1 4 0 0.01875     1.2 39.13      1.4782e-05 39.0302 0 0 0.0975728 0.0943718 23423      0 1.4782e-05  0 39.0302  0 0  0 0  0 0.0975728  0 0.0943718  0 23423       0 1.4782e-05  0 39.0302  0 0  0 0  0 0.0975728  0 0.0943718  0 23423 
1 4 0 0.3     0.24 37.84      1.09673e-05 37.8373 0 0 0 0 23327      0 1.09673e-05  0 37.8373  0 0  0 0  0 0  0 0  0 23327       0 1.09673e-05  0 37.8373  0 0  0 0  0 0  0 0  0 23327 
4 4 0 0.01875     0.86 13.53      0.000133693 12.5521 0 0 0.973939 0.0985496 5917.75      0 4.29153e-05  2 12.1913  0 0  0 0  0 0.60551  2 0.00146866  2 5902       2 0.000208855  0 12.9206  0 0  0 0  2 1.33471  0 0.389652  1 5925 
1 4 0 0.0046875     1.25 40.15      1.52588e-05 39.8048 0 0 0.34564 0.342283 23671      0 1.52588e-05  0 39.8048  0 0  0 0  0 0.34564  0 0.342283  0 23671       0 1.52588e-05  0 39.8048  0 0  0 0  0 0.34564  0 0.342283  0 23671 
1 4 0 0.075     1.15 38.52      1.33514e-05 38.4957 0 0 0.0285039 0.0251725 23351      0 1.33514e-05  0 38.4957  0 0  0 0  0 0.0285039  0 0.0251725  0 23351       0 1.33514e-05  0 38.4957  0 0  0 0  0 0.0285039  0 0.0251725  0 23351 
1 4 0 0.075     1.15 38.47      1.12057e-05 38.4408 0 0 0.0284905 0.0251753 23351      0 1.12057e-05  0 38.4408  0 0  0 0  0 0.0284905  0 0.0251753  0 23351       0 1.12057e-05  0 38.4408  0 0  0 0  0 0.0284905  0 0.0251753  0 23351 
1 1 0 0     0.0999999 0      0 5.29289e-05 0 0 0 0 0      0 0  0 5.29289e-05  0 0  0 0  0 0  0 0  0 0       0 0  0 5.29289e-05  0 0  0 0  0 0  0 0  0 0 
2 1 0 0     0.12 0      3.45707e-06 5.43594e-05 0 0 0 0 0      0 9.53674e-07  0 5.38826e-05  0 0  0 0  0 0  0 0  0 0       1 5.96046e-06  1 5.48363e-05  0 0  0 0  0 0  0 0  0 0 
4 1 0 0     0.18 0      4.52995e-06 6.59823e-05 0 0 0 0 0      2 2.14577e-06  0 6.00815e-05  0 0  0 0  0 0  0 0  0 0       1 5.96046e-06  2 6.98566e-05  0 0  0 0  0 0  0 0  0 0 
1 2 0 0     0.0999999 0      0 6.38962e-05 0 0 0 0 0      0 0  0 6.38962e-05  0 0  0 0  0 0  0 0  0 0       0 0  0 6.38962e-05  0 0  0 0  0 0  0 0  0 0 
2 2 0 0     0.11 0      3.93391e-06 5.40018e-05 0 0 0 0 0      0 1.90735e-06  0 5.29289e-05  0 0  0 0  0 0  0 0  0 0       1 5.96046e-06  1 5.50747e-05  0 0  0 0  0 0  0 0  0 0 
4 2 0 0     0.15 0      8.64267e-06 6.48499e-05 0 0 0 0 0      2 9.53674e-07  0 6.10352e-05  0 0  0 0  0 0  0 0  0 0       3 1.28746e-05  2 7.31945e-05  0 0  0 0  0 0  0 0  0 0 
1 3 0 0     0.0999999 0      0 0.000102043 0 0 0 0 0      0 0  0 0.000102043  0 0  0 0  0 0  0 0  0 0       0 0  0 0.000102043  0 0  0 0  0 0  0 0  0 0 
2 3 0 0     0.11 0      3.45707e-06 5.40018e-05 0 0 0 0 0      0 9.53674e-07  0 5.29289e-05  0 0  0 0  0 0  0 0  0 0       1 5.96046e-06  1 5.50747e-05  0 0  0 0  0 0  0 0  0 0 
4 3 0 0     0.16 0      4.82798e-06 6.3777e-05 0 0 0 0 0      0 2.14577e-06  0 6.10352e-05  0 0  0 0  0 0  0 0  0 0       3 8.10623e-06  1 6.79493e-05  0 0  0 0  0 0  0 0  0 0 
1 4 0 0.075     1.15 38.49      1.07288e-05 38.4651 0 0 0.0283856 0.0253043 23351      0 1.07288e-05  0 38.4651  0 0  0 0  0 0.0283856  0 0.0253043  0 23351       0 1.07288e-05  0 38.4651  0 0  0 0  0 0.0283856  0 0.0253043  0 23351 
1 4 0 0.075     1.15 38.45      1.28746e-05 38.4227 0 0 0.0290222 0.0258713 23351      0 1.28746e-05  0 38.4227  0 0  0 0  0 0.0290222  0 0.0258713  0 23351       0 1.28746e-05  0 38.4227  0 0  0 0  0 0.0290222  0 0.0258713  0 23351 
4 4 0 0.075     0.65 0.12      4.76837e-06 0.119481 0 0 0.00355744 0.000270128 5855.75      2 3.09944e-06  1 0.118556  0 0  0 0  0 0.00249839  1 7.62939e-06  1 5799       1 6.91414e-06  0 0.120534  0 0  0 0  1 0.00448346  0 0.00104833  2 5893 
4 4 0 0.075     0.65 0.18      5.1856e-05 0.145078 0 0 0.0322104 0.000277817 5855.75      2 3.09944e-06  0 0.115288  0 0  0 0  3 0.00249648  1 5.96046e-06  1 5799       1 0.000101089  3 0.174843  0 0  0 0  0 0.0619457  0 0.00106335  2 5893 
64 4 0 0.0046875     8.75 2.62      0.00159412 0.0165642 0 0 2.59396 0.00110391 425.219      11 0.000607014  25 0.0147796  0 0  0 0  52 2.5928  36 1.14441e-05  33 420       30 0.00264502  21 0.0180171  0 0  0 0  25 2.59599  0 0.0693583  38 429 
64 4 0 0.0046875     7.96 2.03      0.00110555 0.0163218 0 0 2.00609 0.00116964 425.219      33 0.000550985  35 0.0151875  0 0  0 0  47 2.00516  19 8.82149e-06  26 420       52 0.00172806  47 0.0177026  0 0  0 0  41 2.00764  0 0.0736573  38 429 
1 4 0 0.075     1.13 0.2      2.14577e-06 0.192077 0 0 0.000144482 0.000130177 23351      0 2.14577e-06  0 0.192077  0 0  0 0  0 0.000144482  0 0.000130177  0 23351       0 2.14577e-06  0 0.192077  0 0  0 0  0 0.000144482  0 0.000130177  0 23351 
1 4 0 0.075     1.14 3.85      1.90735e-06 3.83985 0 0 0.00291586 0.00261545 23351      0 1.90735e-06  0 3.83985  0 0  0 0  0 0.00291586  0 0.00261545  0 23351       0 1.90735e-06  0 3.83985  0 0  0 0  0 0.00291586  0 0.00261545  0 23351 
1 4 0 0.075     1.15 2.5      9.53674e-07 2.49751 0 0 0.00502348 0.00423598 23351      0 9.53674e-07  0 2.49751  0 0  0 0  0 0.00502348  0 0.00423598  0 23351       0 9.53674e-07  0 2.49751  0 0  0 0  0 0.00502348  0 0.00423598  0 23351 
1 4 0 0.075     1.15 1.83      9.53674e-07 1.81898 0 0 0.0053308 0.00435901 23351      0 9.53674e-07  0 1.81898  0 0  0 0  0 0.0053308  0 0.00435901  0 23351       0 9.53674e-07  0 1.81898  0 0  0 0  0 0.0053308  0 0.00435901  0 23351 
2 4 0 0.0375     0.78 1.61      1.06096e-05 1.36426 0 0 0.244412 0.00583041 11711.5      1 6.19888e-06  0 1.25349  0 0  0 0  1 0.133649  1 0.00022459  0 11700       0 1.50204e-05  1 1.47503  0 0  0 0  0 0.355176  0 0.0114362  1 11723 
64 4 0 0.0046875     8.15 25.73      0.00283651 0.160134 0 0 25.5545 0.0112577 425.219      44 0.00235295  35 0.146859  0 0  0 0  18 25.5381  54 0.000152349  32 420       5 0.00357294  18 0.176815  0 0  0 0  35 25.5679  0 0.70769  38 429 
64 4 0 0.0046875     7.9 25.94      0.00278973 0.167574 0 0 25.7661 0.0115704 425.219      26 0.00227308  53 0.15127  0 0  0 0  0 25.7546  45 0.000168562  32 420       11 0.0032382  0 0.179191  0 0  0 0  53 25.7815  0 0.727355  38 429 
64 4 0 0.0046875     8.03 25.92      0.00317948 0.167162 0 0 25.7446 0.0113876 425.219      46 0.00254011  26 0.150697  0 0  0 0  0 25.7119  53 0.000166178  30 420       41 0.00376964  0 0.199247  0 0  0 0  26 25.7612  0 0.715724  38 429 
64 4 0 0.0046875     8.19 26.3      0.00337259 0.166307 0 0 26.1232 0.0113646 425.219      58 0.0028441  28 0.151904  0 0  0 0  5 26.1097  57 0.000172138  24 420       0 0.00402069  5 0.179671  0 0  0 0  28 26.1371  0 0.714828  38 429 
64 4 0 0.0046875     7.97 26.06      0.00283184 0.167035 0 0 25.8784 0.0119431 425.219      34 0.00212574  22 0.157223  0 0  0 0  0 25.862  16 0.000170231  32 420       16 0.00334072  0 0.182811  0 0  0 0  22 25.8884  0 0.75078  38 429 
1 4 0 0.3     0.24 3.78      2.14577e-06 3.77952 0 0 0 0 23327      0 2.14577e-06  0 3.77952  0 0  0 0  0 0  0 0  0 23327       0 2.14577e-06  0 3.77952  0 0  0 0  0 0  0 0  0 23327 
1 4 0 0.3     0.23 3.79      2.14577e-06 3.78135 0 0 0 0 23327      0 2.14577e-06  0 3.78135  0 0  0 0  0 0  0 0  0 23327       0 2.14577e-06  0 3.78135  0 0  0 0  0 0  0 0  0 23327 
4 4 0 0.075     0.65 1.24      1.13249e-05 1.19685 0 0 0.036545 0.00278038 5855.75      2 1.00136e-05  1 1.17915  0 0  0 0  0 0.0204751  2 0.000144482  1 5799       1 1.40667e-05  0 1.21291  0 0  0 0  1 0.0542395  0 0.0106533  2 5893 
2 4 0 0.15     0.78 2.06      8.46386e-06 2.02904 0 0 0.0280155 0.00144088 11675.5      1 4.05312e-06  0 2.02226  0 0  0 0  1 0.0212481  1 0.00015378  0 11487       0 1.28746e-05  1 2.03581  0 0  0 0  0 0.0347829  0 0.00272799  1 11864 
2 4 0 0.15     0.77 2.03      8.10623e-06 2.00388 0 0 0.0254298 0.00134945 11675.5      1 3.09944e-06  0 1.99025  0 0  0 0  1 0.0118096  1 0.000154495  0 11487       0 1.3113e-05  1 2.01751  0 0  0 0  0 0.0390501  0 0.0025444  1 11864 
2 4 0 0.15     0.79 2.08      8.10623e-06 2.03943 0 0 0.0339986 0.00143003 11675.5      1 3.09944e-06  1 2.03719  0 0  0 0  0 0.0317504  1 0.000178099  0 11487       0 1.3113e-05  0 2.04167  0 0  0 0  1 0.0362468  0 0.00268197  1 11864 
2 4 0 0.15     0.77 2.06      6.91414e-06 2.02207 0 0 0.0295269 0.0013566 11675.5      1 1.90735e-06  0 2.0031  0 0  0 0  1 0.0105605  1 0.000151396  0 11487       0 1.19209e-05  1 2.04105  0 0  0 0  0 0.0484934  0 0.00256181  1 11864 
2 4 0 0.15     0.76 2.05      7.98702e-06 2.0149 0 0 0.0330887 0.00137138 11675.5      1 1.90735e-06  0 1.99188  0 0  0 0  1 0.0100734  1 0.000155449  0 11487       0 1.40667e-05  1 2.03793  0 0  0 0  0 0.0561039  0 0.00258732  1 11864 
2 4 0 0.15     0.77 2.09      1.03712e-05 2.03855 0 0 0.0434976 0.00146139 11675.5      1 2.86102e-06  0 2.00537  0 0  0 0  1 0.0103359  1 0.00022459  0 11487       0 1.78814e-05  1 2.07172  0 0  0 0  0 0.0766592  0 0.00269818  1 11864 
2 4 0 0.15     0.77 2.04      7.86781e-06 2.01095 0 0 0.0239674 0.00136626 11675.5      1 2.86102e-06  0 2.00201  0 0  0 0  1 0.0150361  1 0.000121832  0 11487       0 1.28746e-05  1 2.01989  0 0  0 0  0 0.0328987  0 0.00261068  1 11864 
2 4 0 0.15     0.79 2.03      6.91414e-06 2.01058 0 0 0.0240129 0.00137961 11675.5      1 2.86102e-06  0 2.0017  0 0  0 0  1 0.0151422  1 0.00017333  0 11487       0 1.09673e-05  1 2.01946  0 0  0 0  0 0.0328836  0 0.00258589  1 11864 
2 4 0 0.15     0.78 2.04      7.98702e-06 2.02148 0 0 0.0212717 0.00138128 11675.5      1 4.05312e-06  0 2.01084  0 0  0 0  1 0.0106347  1 0.000169277  0 11487       0 1.19209e-05  1 2.03213  0 0  0 0  0 0.0319088  0 0.00259328  1 11864 
2 4 0 0.15     0.78 2.07      7.86781e-06 2.03879 0 0 0.0327867 0.00133049 11675.5      1 3.8147e-06  0 2.0166  0 0  0 0  1 0.0106096  1 0.000177383  0 11487       0 1.19209e-05  1 2.06097  0 0  0 0  0 0.0549638  0 0.00248361  1 11864 
2 4 0 0.15     0.78 2.04      7.62939e-06 2.00895 0 0 0.0252842 0.00140476 11675.5      1 3.09944e-06  0 1.99345  0 0  0 0  1 0.00979471  1 0.000138044  0 11487       0 1.21593e-05  1 2.02445  0 0  0 0  0 0.0407736  0 0.00267148  1 11864 
2 4 0 0.15     0.79 2.04      9.05991e-06 2.01235 0 0 0.0267103 0.0013411 11675.5      1 4.05312e-06  0 1.99548  0 0  0 0  1 0.00985432  1 0.000149012  0 11487       0 1.40667e-05  1 2.02921  0 0  0 0  0 0.0435662  0 0.0025332  1 11864 
2 4 0 0.15     0.77 2.06      8.10623e-06 2.02241 0 0 0.0303918 0.00135601 11675.5      1 2.14577e-06  0 2.00175  0 0  0 0  1 0.00974536  1 0.000127792  0 11487       0 1.40667e-05  1 2.04306  0 0  0 0  0 0.0510383  0 0.00258422  1 11864 
2 4 0 0.15     0.78 2.05      7.03335e-06 2.03392 0 0 0.0188464 0.00136888 11675.5      1 3.09944e-06  0 2.02557  0 0  0 0  1 0.0104973  1 0.000147343  0 11487       0 1.09673e-05  1 2.04228  0 0  0 0  0 0.0271955  0 0.00259042  1 11864 
2 4 0 0.15     0.77 2.03      8.58307e-06 2.00303 0 0 0.0239497 0.00135648 11675.5      1 4.05312e-06  0 1.98899  0 0  0 0  1 0.00991488  1 0.00013423  0 11487       0 1.3113e-05  1 2.01707  0 0  0 0  0 0.0379846  0 0.00257874  1 11864 
2 4 0 0.15     0.78 2.03      8.34465e-06 2.00834 0 0 0.0218922 0.00136077 11675.5      1 3.8147e-06  0 1.99615  0 0  0 0  1 0.00970697  1 0.000143528  0 11487       0 1.28746e-05  1 2.02054  0 0  0 0  0 0.0340774  0 0.00257802  1 11864 
2 4 0 0.15     0.78 2.06      8.9407e-06 2.02278 0 0 0.0330538 0.00136042 11675.5      1 4.05312e-06  0 1.99965  0 0  0 0  1 0.00993514  1 0.00015521  0 11487       0 1.38283e-05  1 2.0459  0 0  0 0  0 0.0561724  0 0.00256562  1 11864 
2 4 0 0.15     0.76 2.03      8.58307e-06 2.00282 0 0 0.0254343 0.00138021 11675.5      1 4.05312e-06  0 1.98695  0 0  0 0  1 0.00956392  1 0.000121355  0 11487       0 1.3113e-05  1 2.0187  0 0  0 0  0 0.0413046  0 0.00263906  1 11864 
2 4 0 0.15     0.77 2.06      7.98702e-06 2.03748 0 0 0.0260706 0.00139952 11675.5      1 4.05312e-06  0 2.02146  0 0  0 0  1 0.0100617  1 0.000161648  0 11487       0 1.19209e-05  1 2.0535  0 0  0 0  0 0.0420794  0 0.00263739  1 11864 
2 4 0 0.15     0.77 2.08      8.10623e-06 2.03999 0 0 0.0381348 0.00137007 11675.5      1 3.09944e-06  0 2.01247  0 0  0 0  1 0.0106187  1 0.000158072  0 11487       0 1.3113e-05  1 2.06752  0 0  0 0  0 0.0656509  0 0.00258207  1 11864 
2 4 0 0.15     0.78 2.02      7.51019e-06 2.00324 0 0 0.0231513 0.00135303 11675.5      1 3.09944e-06  0 1.99528  0 0  0 0  1 0.0152082  1 0.000159502  0 11487       0 1.19209e-05  1 2.01119  0 0  0 0  0 0.0310943  0 0.00254655  1 11864 
2 4 0 0.15     0.78 2.06      8.9407e-06 2.0298 0 0 0.0308597 0.00135589 11675.5      1 2.86102e-06  0 2.02587  0 0  0 0  1 0.0269716  1 0.000160217  0 11487       0 1.50204e-05  1 2.03372  0 0  0 0  0 0.0347478  0 0.00255156  1 11864 
2 4 0 0.15     0.77 2.06      6.55651e-06 2.02995 0 0 0.0288309 0.00135958 11675.5      1 3.09944e-06  0 2.01076  0 0  0 0  1 0.00965357  1 0.000138998  0 11487       0 1.00136e-05  1 2.04913  0 0  0 0  0 0.0480082  0 0.00258017  1 11864 
2 4 0 0.15     0.77 2.03      8.10623e-06 2.00535 0 0 0.0269657 0.00137198 11675.5      1 3.09944e-06  0 1.98854  0 0  0 0  1 0.010165  1 0.000177383  0 11487       0 1.3113e-05  1 2.02216  0 0  0 0  0 0.0437665  0 0.00256658  1 11864 
2 4 0 0.15     0.78 2.09      9.05991e-06 2.04557 0 0 0.0447404 0.00138843 11675.5      1 4.05312e-06  0 2.01229  0 0  0 0  1 0.011471  1 0.00014925  0 11487       0 1.40667e-05  1 2.07885  0 0  0 0  0 0.0780098  0 0.00262761  1 11864 
2 4 0 0.15     0.77 2.2      1.00136e-05 2.12217 0 0 0.0771283 0.00151801 11675.5      1 4.05312e-06  0 2.06521  0 0  0 0  1 0.0201836  1 0.000158072  0 11487       0 1.5974e-05  1 2.17912  0 0  0 0  0 0.134073  0 0.00287795  1 11864 
2 4 0 0.15     0.77 2.05      8.10623e-06 2.02061 0 0 0.0276955 0.00137627 11675.5      1 3.09944e-06  0 2.00342  0 0  0 0  1 0.0105214  1 0.000188351  0 11487       0 1.3113e-05  1 2.03779  0 0  0 0  0 0.0448697  0 0.00256419  1 11864 
2 4 0 0.15     0.77 2.04      8.10623e-06 2.01635 0 0 0.0273291 0.00134563 11675.5      1 3.09944e-06  0 2.00878  0 0  0 0  1 0.019763  1 0.000127077  0 11487       0 1.3113e-05  1 2.02393  0 0  0 0  0 0.0348952  0 0.00256419  1 11864 
2 4 0 0.15     0.76 2.06      2.58684e-05 2.0227 0 0 0.0284539 0.00133431 11675.5      0 3.8147e-06  0 2.01629  0 0  0 0  1 0.0220258  1 0.000146627  0 11487       1 4.79221e-05  1 2.02911  0 0  0 0  0 0.0348821  0 0.00252199  1 11864 
2 4 0 0.15     0.78 2.04      8.10623e-06 2.00962 0 0 0.0260444 0.00137413 11675.5      1 4.05312e-06  0 2.00353  0 0  0 0  1 0.0199697  1 0.000166655  0 11487       0 1.21593e-05  1 2.0157  0 0  0 0  0 0.032119  0 0.0025816  1 11864 
2 4 0 0.15     0.79 2.05      6.91414e-06 2.03163 0 0 0.0227529 0.00136626 11675.5      1 1.90735e-06  0 2.02137  0 0  0 0  1 0.0125046  1 0.000123501  0 11487       0 1.19209e-05  1 2.04189  0 0  0 0  0 0.0330012  0 0.00260901  1 11864 
2 4 0 0.15     0.77 2.1      8.46386e-06 2.05747 0 0 0.0347149 0.00138903 11675.5      1 1.90735e-06  0 2.03274  0 0  0 0  1 0.00999117  1 0.000160217  0 11487       0 1.50204e-05  1 2.08221  0 0  0 0  0 0.0594387  0 0.00261784  1 11864 
2 4 0 0.15     0.77 2.04      7.51019e-06 2.01432 0 0 0.0274397 0.00136817 11675.5      1 3.09944e-06  0 2.00826  0 0  0 0  1 0.0213892  1 0.000164509  0 11487       0 1.19209e-05  1 2.02038  0 0  0 0  0 0.0334902  0 0.00257182  1 11864 
2 4 0 0.15     0.78 2.12      7.51019e-06 2.08397 0 0 0.0343124 0.00144708 11675.5      1 3.09944e-06  0 2.08385  0 0  0 0  1 0.0342038  1 0.000155687  0 11487       0 1.19209e-05  1 2.08409  0 0  0 0  0 0.034421  0 0.00273848  1 11864 
2 4 0 0.15     0.78 2.03      6.91414e-06 2.00103 0 0 0.0233426 0.00137877 11675.5      1 1.90735e-06  0 1.988  0 0  0 0  1 0.0103164  1 0.000190973  0 11487       0 1.19209e-05  1 2.01407  0 0  0 0  0 0.0363688  0 0.00256658  1 11864 
2 4 0 0.15     0.76 2.03      7.51019e-06 2.0037 0 0 0.0204144 0.0013535 11675.5      1 3.09944e-06  0 1.99436  0 0  0 0  1 0.011085  1 0.000150442  0 11487       0 1.19209e-05  1 2.01303  0 0  0 0  0 0.0297437  0 0.00255656  1 11864 
2 4 0 0.15     0.76 2.11      1.74046e-05 2.07337 0 0 0.0268449 0.00140381 11675.5      1 2.86102e-06  0 2.06722  0 0  0 0  1 0.0207052  1 0.000158072  0 11487       0 3.19481e-05  1 2.07953  0 0  0 0  0 0.0329845  0 0.00264955  1 11864 
2 4 0 0.15     0.77 2.03      7.39098e-06 2.00725 0 0 0.0216553 0.00139225 11675.5      1 2.86102e-06  0 1.99768  0 0  0 0  1 0.0120966  1 0.000159264  0 11487       0 1.19209e-05  1 2.01682  0 0  0 0  0 0.031214  0 0.00262523  1 11864 
2 4 0 0.15     0.77 2.03      8.58307e-06 2.00374 0 0 0.0258138 0.00136566 11675.5      1 3.09944e-06  0 1.99296  0 0  0 0  1 0.0150411  1 0.000129938  0 11487       0 1.40667e-05  1 2.01452  0 0  0 0  0 0.0365865  0 0.00260139  1 11864 
2 4 0 0.15     0.79 2.08      1.65701e-05 2.00299 0 0 0.0779452 0.00142193 11675.5      1 3.09944e-06  0 1.93566  0 0  0 0  1 0.0106335  1 0.000175714  0 11487       0 3.00407e-05  1 2.07032  0 0  0 0  0 0.145257  0 0.00266814  1 11864 
